revision,changed_file,insertion,deletion
11655,2,11,55
11654,1,9,1
11653,1,0,6
11652,2,5,2
11651,1,1,1
11650,1,1,1
11649,2,0,21
11648,1,8,21
11647,3,10,10
11646,1,0,1
11645,2,2,4
11644,1,9,1
11643,1,0,2
11642,1,3,3
11641,1,6,8
11640,1,48,40
11639,1,3,5
11638,1,1,1
11637,3,0,6
11636,1,1,1
11635,1,8,0
11634,1,5,7
11633,1,40,72
11632,1,0,36
11631,1,0,318
11630,12,206,542
11629,1,2,2
11628,1,3,1
11627,3,219,17
11626,1,32,0
11625,1,1,7
11624,4,17,245
11623,1,1,7
11622,6,58,122
11621,1,1,21
11620,1,1,19
11619,1,2,8
11618,1,4,14
11617,4,11,9
11616,1,2,3
11615,4,12,1
11614,1,4,4
11613,1,2,4
11612,1,17,22
11611,2,0,4
11610,1,0,0
11609,1,6,7
11608,1,0,5
11607,1,12,15
11606,6,122,58
11605,4,1,12
11604,4,12,1
11603,1,1,1
11602,20,150,316
11601,1,0,2
11600,1,1,4
11599,1,2,10
11598,2,37,101
11597,6,58,119
11596,2,3,48
11595,1,0,1
11594,7,115,79
11593,18,83,481
11592,2,1,9
11591,4,8,55
11590,3,0,36
11589,1,12,1
11588,1,0,1
11587,2,19,96
11586,3,0,120
11585,1,0,5
11584,1,1,6
11583,1,4,20
11582,1,1,1
11581,3,5,63
11580,2,5,187
11579,3,1,7
11578,4,49,0
11577,2,1,165
11576,2,103,114
11575,3,1,26
11574,3,0,27
11573,1,0,2
11572,2,6,0
11571,2,9,39
11570,10,97,100
11569,1,2,6
11568,5,29,192
11567,1,15,12
11566,10,10,9
11565,1,18,1
11564,5,149,1
11563,8,44,14
11562,6,2,167
11561,1,0,1
11560,8,14,44
11559,9,115,115
11558,1,1,1
11557,1,4,5
11556,1,5,16
11555,1,19,182
11554,1,5,5
11553,7,1,104
11552,3,0,80
11551,1,1,4
11550,1,0,6
11549,2,2,21
11548,1,4,2
11547,4,1,32
11546,1,0,54
11545,3,0,14
11544,1,1,2
11543,1,3,12
11542,2,8,18
11541,1,1,1
11540,3,15,15
11539,5,0,71
11538,3,1,52
11537,1,31,25
11536,1,0,17
11535,1,13,13
11534,5,65,6
11533,5,48,53
11532,1,1,1
11531,1,2,2
11530,1,10,0
11529,1,35,36
11528,2,8,22
11527,1,2,6
11526,1,1,17
11525,1,1,1
11524,3,23,32
11523,4,13,8
11522,4,4,4
11521,1,4,4
11520,15,32,355
11519,5,0,56
11518,2,1,18
11517,1,5,2
11516,3,6,248
11515,1,2,4
11514,3,0,23
11513,1,1,1
11512,1,1,1
11511,1,2,1
11510,1,4,3
11509,1,0,25
11508,2,6,6
11507,1,4,20
11506,2,15,10
11505,1,0,9
11504,5,25,41
11503,1,3,3
11502,2,3,1
11501,1,1,3
11500,1,9,6
11499,3,12,9
11498,1,3,8
11497,1,11,13
11496,2,1,2
11495,2,2,14
11494,14,23,23
11493,1,0,1
11492,2,40,2
11491,1,5,9
11490,1,0,6
11489,2,0,4
11488,1,1,1
11487,3,17,4
11486,2,18,5
11485,1,4,4
11484,1,2,4
11483,1,1,10
11482,1,1,1
11481,5,25,62
11480,2,6,7
11479,1,11,15
11478,5,0,93
11477,1,46,45
11476,2,18,37
11475,1,1,5
11474,2,84,230
11473,1,4,2
11472,1,11,14
11471,1,2,4
11470,2,50,34
11469,3,1,126
11468,1,4,13
11467,6,11,111
11466,1,4,12
11465,5,2,113
11464,2,53,79
11463,4,0,48
11462,2,20,44
11461,2,119,98
11460,4,0,47
11459,6,6,6
11458,3,1,10
11457,10,0,159
11456,3,0,27
11455,1,2,2
11454,10,12,38
11453,2,0,70
11452,9,115,115
11451,1,1,0
11450,1,13,0
11449,2,1870,1745
11448,2,70,36
11447,12,1153,12
11446,1,0,3
11445,8,26,21
11444,1,1,0
11443,3,8,7
11442,1,3,5
11441,3,4,26
11440,10,73,217
11439,3,21,60
11438,4,8,95
11437,1,14,19
11436,2,0,35
11435,3,119,130
11434,1,24,26
11433,3,1,104
11432,1,1,3
11431,1,2,5
11430,3,34,55
11429,2,4,16
11428,1,1,1
11427,2,44,9
11426,4,7,21
11425,2,30,109
11424,4,181,251
11423,17,65,235
11422,1,1,1
11421,2,46,29
11420,1,7,7
11419,2,9,13
11418,1,3,4
11417,1,79,18
11416,2,11,13
11415,1,1,4
11414,7,15,69
11413,7,4,125
11412,1,7,5
11411,1,37,29
11410,3,9,145
11409,11,57,179
11408,6,59,48
11407,1,4,26
11406,1,0,12
11405,1,1,16
11404,7,69,15
11403,9,115,115
11402,2,15,13
11401,1,3,3
11400,1,2,0
11399,1,4,4
11398,7,15,69
11397,1,6,24
11396,1,1,1
11395,1,1,1
11394,2,2,17
11393,1,1,4
11392,2,29,38
11391,2,2,2
11390,3,0,12
11389,9,52,380
11388,4,7,7
11387,1,2,2
11386,1,0,86
11385,2,4,4
11384,13,75,310
11383,4,4,7
11382,5,17,16
11381,1,5,3
11380,1,0,1
11379,1,9,5
11378,2,12,10
11377,28,491,1828
11376,8,80,89
11375,2,10,12
11374,1,5,9
11373,1,8,8
11372,5,3,88
11371,3,1,66
11370,2,88,7
11369,3,0,6
11368,3,6,0
11367,1,4,8
11366,1,0,9
11365,1,6,44
11364,9,8,367
11363,4,26,24
11362,1,5,5
11361,2,9,56
11360,1,0,729
11359,1,2,50
11358,8,16,12
11357,4,1,11
11356,1,16,43
11355,1,47,2
11354,1,2,47
11353,5,176,212
11352,1,1,1
11351,1,0,94
11350,2,17,10
11349,1,1,2
11348,1,0,69
11347,1,0,68
11346,4,0,268
11345,1,0,113
11344,1,0,71
11343,1,0,61
11342,1,0,67
11341,1,0,69
11340,1,0,77
11339,1,0,66
11338,1,5,5
11337,2,11,29
11336,1,4,18
11335,1,6,15
11334,1,0,2
11333,3,3,20
11332,1,5,5
11331,1,5,5
11330,1,19,6
11329,4,20,196
11328,1,0,10
11327,2,8,75
11326,2,13,41
11325,2,10,31
11324,1,4,0
11323,3,1,9
11322,6,1,72
11321,1,0,1
11320,1,8,2
11319,1,0,1
11318,2,0,8
11317,3,15,186
11316,1,17,24
11315,1,5,5
11314,3,73,212
11313,1,1,1
11312,2,18,28
11311,8,50,287
11310,1,2,2
11309,7,93,19
11308,5,42,2
11307,2,95,99
11306,1,1,3
11305,1,2,2
11304,1,4,12
11303,1,5,0
11302,2,190,52
11301,4,6,42
11300,1,1,1
11299,3,10,18
11298,2,7,4
11297,4,47,8
11296,3,0,14
11295,2,39,37
11294,1,1,3
11293,7,68,15
11292,1,43,16
11291,8,31,111
11290,1,0,3
11289,3,72,62
11288,1,2,2
11287,7,68,15
11286,7,0,7471
11285,2,29,19
11284,1,3,0
11283,2,0,33
11282,2,2,2
11281,1,1,12
11280,1,27,31
11279,4,40,6
11278,2,3,3
11277,2,9,13
11276,3,3,36
11275,1,2,4
11274,1,16,43
11273,2,46,29
11272,1,0,9
11271,1,4,5
11270,1,0,5
11269,7,15,68
11268,9,86,126
11267,2,15,20
11266,29,577,1405
11265,1,1,0
11264,16,112,142
11263,1,1,1
11262,2,2,7
11261,1,5,0
11260,1,1,3
11259,4,16,57
11258,11,141,162
11257,2,3,15
11256,3,4,36
11255,4,0,106
11254,2,13,13
11253,2,4,64
11252,1,19,21
11251,1,0,0
11250,1,1,1
11249,1,1,14
11248,1,14,15
11247,3,3,9
11246,5,1,90
11245,9,28,270
11244,21,306,752
11243,3,2,13
11242,1,2,2
11241,1,42,21
11240,2,9,259
11239,2,27,44
11238,2,13,11
11237,9,64,435
11236,4,6,40
11235,1,0,57
11234,1,0,72
11233,1,1,1
11232,4,57,16
11231,4,16,57
11230,1,1,1
11229,1,0,2
11228,3,3,3
11227,8,1,127
11226,2,4,3
11225,1,2,2
11224,2,0,20
11223,2,3,4
11222,2,0,15
11221,1,6,8
11220,1,32,16
11219,1,2,7
11218,1,8,8
11217,1,6,5
11216,1,1,1
11215,1,0,0
11214,1,1,1
11213,8,19,100
11212,1,2,2
11211,1,1,4
11210,1,0,4
11209,1,0,6
11208,1,3,9
11207,1,4,4
11206,1,0,1
11205,3,12,61
11204,1,6,3
11203,1,1,1
11202,1,3,6
11201,2,0,34
11200,2,0,11
11199,2,0,19
11198,2,0,11
11197,2,0,24
11196,2,1,17
11195,2,0,14
11194,2,0,37
11193,3,0,76
11192,2,0,23
11191,2,0,28
11190,2,0,30
11189,1,1,3
11188,2,0,45
11187,2,1,21
11186,2,0,10
11185,2,0,11
11184,2,0,10
11183,14,921,439
11182,14,437,919
11181,1,0,0
11180,1,3,3
11179,1,36,45
11178,1,1,1
11177,1,1,0
11176,1,9,30
11175,2,3,3
11174,2,3,17
11173,2,12,8
11172,1,1,1
11171,1,1,1
11170,2,0,49
11169,42,462,160
11168,24,0,0
11167,1,0,0
11166,1,8,13
11165,2,9,40
11164,3,0,6
11163,3,6,0
11162,1,4,4
11161,1,2,2
11160,1,0,225
11159,25,2145,68
11158,1,2,3
11157,1,2,2
11156,2,1,263
11155,15,248,251
11154,6,31,40
11153,1,2,0
11152,1,14,1
11151,1,1,1
11150,1,0,55
11149,14,921,439
11148,14,437,919
11147,3,0,6
11146,3,6,0
11145,1,11,13
11144,1,0,145
11143,1,3,9
11142,2,0,521
11141,22,67,1624
11140,2,4,13
11139,8,65,38
11138,2,2,2
11137,4,92,218
11136,4,40,89
11135,2,0,11
11134,1,0,3
11133,1,0,1
11132,1,3,12
11131,1,9,21
11130,3,29,0
11129,1,212,0
11128,1,30,5
11127,1,26,26
11126,1,1,1
11125,1,0,3
11124,3,17,4
11123,1,2,1
11122,1,2,2
11121,16,3,942
11120,2,8,4
11119,4,10,8
11118,1,1,1
11117,1,1,1
11116,5,1,4
11115,1,0,3
11114,1,1,1
11113,1,1,4
11112,1,0,1
11111,23,1933,67
11110,1,0,9
11109,1,8,3
11108,3,4,4
11107,1,2,6
11106,3,6,41
11105,2,11,0
11104,1,1,1
11103,1,5,6
11102,1,2,2
11101,1,2,23
11100,2,0,11
11099,6,8,8
11098,1,0,0
11097,14,0,4
11096,2,5,6
11095,1,0,0
11094,22,101,516
11093,1,5,27
11092,1,2,1
11091,1,2,6
11090,1,6,5
11089,1,4,13
11088,1,2,2
11087,3,3,3
11086,8,278,468
11085,3,28,18
11084,1,0,4
11083,1,3,4
11082,1,6,6
11081,5,27,34
11080,2,3,3
11079,2,8,26
11078,1,0,9
11077,1,2,2
11076,1,5,6
11075,1,14,14
11074,3,0,33
11073,1,0,2
11072,1,3,3
11071,2,16,50
11070,1,29,242
11069,1,1,30
11068,1,1,0
11067,1,0,6
11066,1,18,1
11065,1,1,1
11064,1,1,4
11063,1,1,2
11062,4,7,42
11061,1,1,1
11060,2,23,20
11059,1,1,1
11058,5,19,47
11057,2,9,9
11056,2,52,190
11055,8,39,9
11054,2,0,0
11053,6,3,3
11052,3,0,15
11051,3,0,64
11050,5,177,165
11049,3,1,14
11048,7,8,38
11047,34,538,887
11046,2,190,52
11045,3,31,138
11044,1,11,150
11043,2,1,19
11042,3,12,308
11041,6,218,228
11040,2,3,4
11039,6,15,94
11038,4,48,85
11037,16,2,181
11036,3,170,30
11035,2,5,2
11034,1,1,1
11033,1,0,3
11032,1,1,2
11031,3,137,30
11030,9,0,7
11029,1,0,3
11028,2,2,5
11027,3,26,42
11026,1,2,2
11025,3,30,170
11024,4,22,33
11023,1,2,2
11022,2,8,24
11021,14,0,0
11020,2,1,11
11019,1,11,11
11018,3,30,137
11017,2,2,8
11016,4,9,54
11015,2,14,5
11014,1,20,283
11013,8,49,154
11012,1,29,47
11011,16,22,238
11010,1,1,3
11009,3,247,53
11008,1,5,2
11007,1,1,1
11006,2,40,84
11005,1,0,9
11004,14,60,59
11003,1,1,1
11002,4,0,21
11001,4,5,6
11000,10,139,215
10999,1,26,31
10998,3,5,25
10997,5,6,56
10996,1,1,0
10995,1,1,1
10994,1,1,1
10993,3,0,1
10992,7,12,32
10991,2,3,8
10990,3,24,30
10989,11,37,146
10988,4,5,180
10987,1,0,9
10986,5,12,34
10985,5,2,39
10984,2,39,62
10983,32,5,691
10982,2,3,28
10981,18,86,161
10980,1,10,1
10979,113,27712,323
10978,1,1,1
10977,2,0,56
10976,36,33,2357
10975,6,0,0
10974,2,104,30
10973,1,1,0
10972,4,19,11
10971,1,3,21
10970,5,11,165
10969,7,5,59
10968,1,1,1
10967,1,1,9
10966,5,21,102
10965,2,30,104
10964,3,0,83
10963,1,1,1
10962,8,61,63
10961,2,0,13
10960,3,10,18
10959,8,60,40822
10958,1,5,5
10957,10,221,139
10956,1,5,1
10955,9,0,7
10954,3,95,100
10953,7,74,119
10952,1,1,3
10951,2,53,3
10950,4,34,106
10949,1,6,6
10948,18,153,75
10947,1,12,2
10946,1,0,6
10945,1,17,15
10944,3,0,14
10943,1,6,8
10942,1,1,1
10941,24,723,2494
10940,3,18,28
10939,2,23,40
10938,18,74,152
10937,2,2,12
10936,4,46,141
10935,7,336,152
10934,1,0,4
10933,1,4,5
10932,1,8,37
10931,1,1,1
10930,7,44,81
10929,1,0,2
10928,2,4,4
10927,1,1,1
10926,3,22,61
10925,2,0,16
10924,12,26,133
10923,13,139,221
10922,1,19,17
10921,11,132,21
10920,1,1,1
10919,1,3,3
10918,1,0,1
10917,1,0,5
10916,1,126,37
10915,14,21,686
10914,7,37,366
10913,3,3,9
10912,6,22,103
10911,1,0,66
10910,1,2,0
10909,1,2,2
10908,3,11,21
10907,1,3,3
10906,1,0,10
10905,1,1,1
10904,1,2,0
10903,1,2,7
10902,6,226,216
10901,4,23,103
10900,6,21,255
10899,1,6,14
10898,1,82,0
10897,4,16,17
10896,1,0,2
10895,40,27,1718
10894,1,2,2
10893,1,1,3
10892,6,216,226
10891,2,21,17
10890,4,14,21
10889,1,0,1
10888,1,3,14
10887,2,0,0
10886,8,0,0
10885,3,21,12
10884,8,70,157
10883,1,0,0
10882,2,8,24
10881,1,6,6
10880,4,969,691
10879,1,0,3
10878,2,16,0
10877,6,14,19
10876,1,2,4
10875,1,1,7
10874,2,3,3
10873,3,18,16
10872,3,34,52
10871,2,3,4
10870,1,7,15
10869,2,59,64
10868,3,9,629
10867,1,40,28
10866,1,2,2
10865,24,2479,708
10864,1,1,1
10863,1,1,1
10862,2,37,32
10861,4,12,28
10860,1,4,8
10859,1,1,4
10858,16,212,201
10857,1,4,6
10856,12,213,128
10855,3,8,22
10854,24,714,2485
10853,2,32,37
10852,5,230,491
10851,1,5,5
10850,1,2,4
10849,57,3895,0
10848,3,46,1
10847,1,2,2
10846,1,2,2
10845,3,0,184
10844,2,28,119
10843,8,60,59
10842,10,8,97
10841,4,179,6
10840,2,0,2
10839,1,7,16
10838,101,94872,95543
10837,3,3,3
10836,90,95478,94808
10835,1,8,8
10834,1,28,7
10833,3,19,146
10832,2,0,154
10831,2,17,75
10830,1,1,1
10829,3,46,28
10828,2,8,0
10827,27,178,2128
10826,2,1,40
10825,2,23,61
10824,1,0,118
10823,5,6,184
10822,2,0,2
10821,1,0,0
10820,22,0,0
10819,1,1,0
10818,1,2,7
10817,1,1,1
10816,8,60,59
10815,2,20,15
10814,1,5,0
10813,4,0,96
10812,2,17,52
10811,1,6,10
10810,2,0,20
10809,7,58,59
10808,1,251,343
10807,10,98,9
10806,1,1,7
10805,1,1,1
10804,110,1059,1152
10803,1,69,79
10802,11,8,583
10801,2,12,5
10800,2,1,12
10799,3,0,11
10798,6,5,13
10797,2,8,18
10796,1,1,2
10795,1,0,1
10794,3,97,109
10793,2,18,44
10792,10,20,262
10791,1,4,0
10790,21,67,1061
10789,1,0,3
10788,1,1,4
10787,1,1,1
10786,4,12,14
10785,2,2,97
10784,2,97,2
10783,1,1,1
10782,1,1,1
10781,2,0,22
10780,19,14,579
10779,1,2,2
10778,9,573,0
10777,1,0,1
10776,1,4,6
10775,4,3,23
10774,5,77,202
10773,2,15,54
10772,6,6,93
10771,1,116,25
10770,1,8,8
10769,1,1,1
10768,7,0,0
10767,1,1,9
10766,2,2,4
10765,5,2,152
10764,1,1,3
10763,2,4,4
10762,1,0,1
10761,6,103,7
10760,1,1,4
10759,2,0,16
10758,1,5,5
10757,1,1,1
10756,4,20,109
10755,2,3,1
10754,1,0,10
10753,1,1,7
10752,1,5,12
10751,1,2,6
10750,1,0,3
10749,1,0,2
10748,1,0,2
10747,4,16,18
10746,1,1,5
10745,1,4,0
10744,1,3,6
10743,2,2,4
10742,3,0,67
10741,1,3,0
10740,3,1,27
10739,2,4,4
10738,1,14,9
10737,7,14,85
10736,1,1,1
10735,4,0,30
10734,1,45,45
10733,2,74,17
10732,3,0,50
10731,1,1,1
10730,9,47,74
10729,4,18,48
10728,1,1,1
10727,3,5,4
10726,2,0,15
10725,1,16,73
10724,3,2,12
10723,1,8,9
10722,3,5,54
10721,2,2,5
10720,2,18,27
10719,2,3,7
10718,1,0,4
10717,1,9,17
10716,1,1,2
10715,1,1,1
10714,1,1,1
10713,2,5,32
10712,1,4,4
10711,1,1,3
10710,1,1,1
10709,1,6,0
10708,1,0,19
10707,1,0,2
10706,1,0,12
10705,4,3,81
10704,2,0,10
10703,1,0,1
10702,1,1,2
10701,5,0,0
10700,4,1,1
10699,1,0,0
10698,1,3,14
10697,1,2,7
10696,1,2,5
10695,5,24,37
10694,64,1417,1529
10693,3,16,37
10692,3,1,12
10691,8,238,14
10690,29,1,6732
10689,4,137,90
10688,2,8,8
10687,1,4,23
10686,2,0,0
10685,5,0,214
10684,3,14,24
10683,2,22,23
10682,2,1,6
10681,2,4,13
10680,2,0,37
10679,2,19,12
10678,1,1,4
10677,1,1,2
10676,3,9,129
10675,11,45,109
10674,1,1,3
10673,1,9,0
10672,1,0,1
10671,58,814,2016
10670,1,0,254
10669,8,206,1179
10668,2,2,2
10667,1,2,8
10666,1,0,3
10665,6,18,45
10664,1,0,2
10663,2,0,35
10662,1,1,23
10661,29,163,236
10660,1,1,11
10659,1,0,2
10658,1,5,14
10657,1,0,2
10656,3,12,17
10655,1,1,2
10654,1,1,1
10653,2,2,3
10652,1,0,0
10651,1,4,5
10650,2,19,18
10649,2,2,2
10648,2,5,7
10647,1,0,2
10646,3,11,4
10645,1,3,4
10644,1,0,12
10643,2,22,14
10642,2,2,2
10641,6,83,392
10640,1,7,8
10639,1,1,1
10638,1,1,1
10637,2,67,19
10636,1,4,10
10635,2,19,67
10634,1,11,15
10633,2,2,2
10632,3,0,41
10631,3,26,8
10630,3,8,26
10629,1,0,3
10628,7,0,227
10627,2,95,82
10626,1,0,1
10625,1,44,48
10624,5,191,6
10623,5,6,191
10622,1,9,0
10621,1,1,1
10620,11,6,26
10619,1,0,2
10618,2,0,173
10617,1,0,4
10616,1,254,0
10615,8,1173,200
10614,7,22,22
10613,1,2,17
10612,1,1,85
10611,1,2,7
10610,1,1,6
10609,4,8,8
10608,1,1,1
10607,1,1,1
10606,1,6,0
10605,1,1,1
10604,1,12,12
10603,7,116,106
10602,4,6,40
10601,3,0,60
10600,41,0,710
10599,1,21,27
10598,4,10,17
10597,2,5,2
10596,4,3,13
10595,1,1,1
10594,24,112,261
10593,4,32,52
10592,5,39,26
10591,1,19,17
10590,9,17,17
10589,1,1,1
10588,2,6,0
10587,4,52,32
10586,2,0,91
10585,1,30,0
10584,6,19,59
10583,9,200,1427
10582,5,10,42
10581,4,10,42
10580,1,2,13
10579,2,0,8
10578,1,6,0
10577,6,42,42
10576,1,1,31
10575,2,3,3
10574,1,0,1
10573,8,70,106
10572,1,31,37
10571,3,203,177
10570,3,176,202
10569,12,0,2
10568,12,158,14
10567,3,1,54
10566,1,1,2
10565,1,3,9
10564,5,53,72
10563,9,4,147
10562,16,735,611
10561,6,6,98
10560,1,0,2
10559,6,24,333
10558,3,172,403
10557,1,0,2
10556,9,8,286
10555,1,2,7
10554,2,0,2
10553,5,89,323
10552,4,4,14
10551,1,1,1
10550,4,7,42
10549,1,2,21
10548,1,0,9
10547,1,1,1
10546,5,20,13
10545,1,3,5
10544,1,0,4
10543,1,0,1
10542,24,261,112
10541,337,0,63499
10540,1,84,4
10539,1,4,84
10538,2,242,198
10537,1,0,2
10536,1,1,1
10535,1,1,1
10534,1,4,2
10533,1,37,31
10532,24,112,261
10531,1,2,4
10530,1,31,37
10529,3,41330,881
10528,1,1,4
10527,1,3,4
10526,4,205,178
10525,1,2,4
10524,4,177,204
10523,1,1,2
10522,8,89,135
10521,1,39,36
10520,1,4,4
10519,3,1,9
10518,3,0,74
10517,1,7,7
10516,8,50,199
10515,3,23,106
10514,2,12,17
10513,4,16,16
10512,1,0,3
10511,1,1,1
10510,1,0,11
10509,1,0,7
10508,1,0,15
10507,7,127,388
10506,1,0,6
10505,1,1,1
10504,1,6,0
10503,1,6,14
10502,2,1,23
10501,1,1,3
10500,1,7,0
10499,1,0,7
10498,1,0,1
10497,2,71,78
10496,2,79,72
10495,1,0,10
10494,1,6,6
10493,1,10,0
10492,2,0,2
10491,1,1,17
10490,8,22,60
10489,27,1010,1873
10488,4,40,6
10487,3,4,24
10486,2,4,4
10485,1,33,20
10484,3,0,73
10483,6,22,20
10482,2,0,21
10481,2,1,17
10480,2,0,25
10479,1,1,3
10478,4,32,120
10477,1,1,0
10476,4,221,184
10475,2,0,16
10474,6,21,34
10473,1,1,1
10472,4,183,220
10471,6,90,68
10470,3,22,3
10469,2,17,33
10468,1,1,1
10467,1,3,5
10466,5,100,112
10465,1,1,1
10464,3,15,80
10463,1,1,2
10462,2,76,0
10461,1,1,1
10460,1,6,9
10459,1,3,3
10458,1,74,75
10457,1,13,0
10456,1,2,3
10455,1,1,1
10454,1,5,2
10453,1,1,1
10452,9,137,34
10451,1,1,10
10450,1,0,50
10449,7,64,38
10448,4,109,70
10447,5,39,39
10446,2,81,101
10445,1,1,3
10444,10,109,123
10443,4,26,18
10442,1,0,1
10441,1,5,1
10440,2,104,84
10439,5,4,4
10438,1,46,29
10437,12,202,139
10436,1,3,3
10435,1,1,1
10434,15,66,87
10433,1,1,1
10432,4,3,26
10431,1,1,1
10430,1,0,4
10429,3,5,9
10428,2,6,100
10427,12,141,204
10426,2,169,45
10425,1,1,1
10424,5,0,18
10423,13,3744,7
10422,1,3,0
10421,2,19,19
10420,1,0,3
10419,1,4,9
10418,1,300,14
10417,1,1,1
10416,1,3,4
10415,13,21,203
10414,65,3463,4616
10413,2,46,18
10412,2,20,51
10411,1,0,3
10410,1,1,1
10409,2,16,32
10408,2,15,39
10407,1,1,1
10406,1,0,4
10405,21,7,74
10404,1,3,6
10403,1,15,12
10402,1,0,5
10401,1,1,8
10400,1,1,2
10399,1,7,26
10398,1,0,2
10397,5,65,90
10396,1,3,0
10395,6,90,68
10394,2,12,39
10393,12,1,18
10392,7,41,74
10391,4,2,9
10390,3,28,18
10389,1,1,1
10388,1,1,4
10387,2,4,4
10386,3,18,28
10385,5,0,72
10384,5,84,0
10383,3,3,29
10382,4,100,117
10381,1,3,3
10380,5,0,84
10379,2,3,40
10378,7,249,275
10377,1,2,0
10376,1,4,10
10375,12,147,120
10374,12,117,168
10373,12,168,117
10372,2,0,17
10371,2,0,16
10370,1,4,14
10369,91,94803,95482
10368,90,95453,94783
10367,2,32,65
10366,1,1,1
10365,2,0,59
10364,2,2,2
10363,1,0,2
10362,1,1,2
10361,8,9,57
10360,2,1,7
10359,24,1949,867
10358,1,6,11
10357,1,20,20
10356,1,1,1
10355,1,3,3
10354,1,10,8
10353,1,11,5
10352,9,165,125
10351,1,2,2
10350,1,7,24
10349,24,867,1949
10348,2,4,5
10347,1,4,58
10346,1,0,5
10345,1,79,8
10344,1,32,25
10343,1,1,0
10342,3,0,38
10341,1,3,6
10340,37,838,2514
10339,11,2,201
10338,1,11,9
10337,1,2,17
10336,2,4,19
10335,2,26,24
10334,2,0,73
10333,2,8,7
10332,1,15,26
10331,1,0,1
10330,2,0,25
10329,1,1,1
10328,4,3,84
10327,1,2,4
10326,1,4,1
10325,3,10,2
10324,1,0,69
10323,1,12,28
10322,1,1,3
10321,12,2,352
10320,1,0,10
10319,2,2,2
10318,1,4,4
10317,1,11,17
10316,5,7,7
10315,1,1,0
10314,1,2,2
10313,3,1496,14
10312,1,3,5
10311,5,7,36
10310,6,163,1
10309,1,0,10
10308,6,1,163
10307,1,2,2
10306,3,27,36
10305,2,38,125
10304,2,125,38
10303,2,0,2
10302,4,40,65
10301,2,38,125
10300,2,18,18
10299,1,9,9
10298,1,7,23
10297,9,9,9
10296,4,30,0
10295,1,3,3
10294,1,0,3
10293,1,0,1
10292,3,38,78
10291,4,4,49
10290,1,2,2
10289,1,1,1
10288,1,19,37
10287,1,0,89
10286,36,168,122
10285,5,10,162
10284,11,5,255
10283,1,1,1
10282,1,1,1
10281,9,65,159
10280,5,18,79
10279,1,1,1
10278,3,3,7
10277,1,1,1
10276,3,0,69
10275,2,3,72
10274,2,0,75
10273,2,2,2
10272,4,48,45
10271,4,41,36
10270,1,0,7
10269,1,1,1
10268,2,0,38
10267,4,5,4
10266,1,1,7
10265,1,8,54
10264,5,0,23
10263,1,1,2
10262,1,7,11
10261,2,11,46
10260,1,15,8
10259,3,11,41
10258,6,16,142
10257,5,64,71
10256,1,3,8
10255,1,1,1
10254,2,1,7
10253,7,10,270
10252,4,11,23
10251,1,3,3
10250,1,8,14
10249,1,2,7
10248,4,65,292
10247,3,5,72
10246,1,2,0
10245,1,0,2
10244,1,3,3
10243,2,1,11
10242,4,12,430
10241,2,24,146
10240,2,2,3
10239,1,1,1
10238,1,12,3
10237,1,1,1
10236,1,1,1
10235,2,0,8
10234,1,1,5
10233,1,7,12
10232,1,2,6
10231,1,1,0
10230,1,1,1
10229,3,1171,0
10228,3,61,1028
10227,6,1028,1232
10226,1,0,1
10225,4,69,17
10224,37,14,1211
10223,5,36,97
10222,2,0,19
10221,1,6,15
10220,1,2,4
10219,1,1,1
10218,5,33,49
10217,21,251,454
10216,1,1,1
10215,2,0,2
10214,3,0,6
10213,11,437,832
10212,4,147,807
10211,3,9,20
10210,1,1,1
10209,1,1,1
10208,1,1,1
10207,2,79,56
10206,1,1,1
10205,1,0,15
10204,20,209,187
10203,1,0,72
10202,2,0,79
10201,4,118,31
10200,1,2,2
10199,1,1,1
10198,1,0,2
10197,1,23,70
10196,1,2,2
10195,4,31,118
10194,1,1,2
10193,1,0,4
10192,1,1,5
10191,1,2,3
10190,7,325,365
10189,3,25,35
10188,1,15,0
10187,1,1,11
10186,1,10,4
10185,5,13,13
10184,3,32,19
10183,1,1,1
10182,1,4,35
10181,8,134,128
10180,12,52,82
10179,20,206,182
10178,4,10918,58124
10177,2,14,0
10176,4,58258,11050
10175,1,2,2
10174,4,10918,58124
10173,20,185,210
10172,2,0,130
10171,3,37,188
10170,2,0,14
10169,20,206,181
10168,1,5,6
10167,1,4,8
10166,1,0,19
10165,2,10,24
10164,1,4,4
10163,1,0,12
10162,1,2,2
10161,1,6,22
10160,3,19,149
10159,1,1,1
10158,2,4,8
10157,1,0,1
10156,1,4,4
10155,3,9,45
10154,4,6,8
10153,2,4,5
10152,16,251,228
10151,2,2,81
10150,2,6,3
10149,4,466,0
10148,2,23,22
10147,1,1,1
10146,2,24,10
10145,1,1,2
10144,1,1,2
10143,3,10,146
10142,5,65,82
10141,6,106,192
10140,2,2,0
10139,2,202,4
10138,4,23,343
10137,4,1809,1900
10136,3,0,18
10135,5,8,47
10134,1,0,2
10133,2,6,6
10132,4,10,10
10131,3,1,143
10130,7,39,16
10129,1,6,2
10128,1,8,8
10127,1,10,10
10126,1,55,67
10125,1,65,53
10124,1,32,21
10123,1,2,5
10122,3,168,70
10121,43,3,15433
10120,1,1,0
10119,13,2,618
10118,2,0,217
10117,1,2,2
10116,1,8,5
10115,10,1913,6
10114,2,0,29
10113,2,3,15
10112,1,0,8
10111,1,32,0
10110,5,132,1
