revision,unique_types,entropy
6015,2,0.208
6016,1,0.0
6018,6,0.576
6023,2,0.256
6024,6,0.576
6027,3,0.313
6028,2,0.256
6029,6,0.528
6033,2,0.208
6037,3,0.332
6038,3,0.373
6039,4,0.402
6040,10,0.687
6041,4,0.315
6045,8,0.449
6048,3,0.384
6051,4,0.473
6060,1,0.0
6062,7,0.651
6065,6,0.635
6066,4,0.431
6067,6,0.549
6068,3,0.406
6070,3,0.406
6072,5,0.524
6073,4,0.473
6074,4,0.492
6076,4,0.132
6082,4,0.421
6087,1,0.0
6089,1,0.0
6090,0,0.0
6094,5,0.531
6095,2,0.256
6099,3,0.351
6111,3,0.39
6113,1,0.0
6114,4,0.293
6115,1,0.0
6116,2,0.126
6117,9,0.643
6121,2,0.235
6135,6,0.58
6142,3,0.406
6144,4,0.492
6152,1,0.0
6154,9,0.68
6155,2,0.208
6157,2,0.12
6158,2,0.145
6162,7,0.675
6167,0,0.0
6170,3,0.39
6171,1,0.0
6172,3,0.39
6186,5,0.552
6187,4,0.459
6205,2,0.166
6219,2,0.249
6224,11,0.71
6229,8,0.673
6232,7,0.701
6233,3,0.351
6234,3,0.39
6245,0,0.0
6247,11,0.718
6251,1,0.0
6254,7,0.608
6260,5,0.512
6261,2,0.235
6263,1,0.0
6273,1,0.0
6274,6,0.598
6275,0,0.0
6276,1,0.0
6279,7,0.595
6284,1,0.0
6285,1,0.0
6286,7,0.614
6312,2,0.166
6313,8,0.636
6321,4,0.504
6322,2,0.166
6324,1,0.0
6325,9,0.549
6330,9,0.649
6338,8,0.654
6346,2,0.208
6348,5,0.531
6349,0,0.0
6350,1,0.0
6363,4,0.363
6365,7,0.617
6370,4,0.492
6371,1,0.0
6372,9,0.638
6376,0,0.0
6383,1,0.0
6385,4,0.309
6387,1,0.0
6389,7,0.602
6392,9,0.669
6393,1,0.0
6394,2,0.256
6396,1,0.0
6398,3,0.373
6403,1,0.0
6405,3,0.384
6411,3,0.36
6426,3,0.406
6433,0,0.0
6438,5,0.562
6452,1,0.0
6463,3,0.384
6464,7,0.441
6467,1,0.0
6475,9,0.706
6477,2,0.235
6479,2,0.151
6480,2,0.256
6483,3,0.406
6486,4,0.413
6488,4,0.412
6496,9,0.792
6499,2,0.083
6503,5,0.556
6504,4,0.491
6506,2,0.256
6507,2,0.235
6508,2,0.256
6513,9,0.792
6515,7,0.619
6518,2,0.256
6521,8,0.672
6523,2,0.256
6528,5,0.506
6529,1,0.0
6530,1,0.0
6535,4,0.512
6538,3,0.404
6539,6,0.604
6540,9,0.537
6544,7,0.675
6552,6,0.618
6558,2,0.208
6561,11,0.548
6564,2,0.235
6589,1,0.0
6596,1,0.0
6597,6,0.484
6598,9,0.68
6601,6,0.64
6602,1,0.0
6608,1,0.0
6615,5,0.53
6617,0,0.0
6618,3,0.406
6627,4,0.499
6630,1,0.0
6632,3,0.356
6633,2,0.235
6642,1,0.0
6643,7,0.677
6644,7,0.676
6646,2,0.256
6663,3,0.384
6667,0,0.0
6674,1,0.0
6683,6,0.59
6685,3,0.39
6687,4,0.499
6695,7,0.52
6698,3,0.406
6699,6,0.475
6700,2,0.256
6707,4,0.27
6709,1,0.0
6719,1,0.0
6721,2,0.256
6722,1,0.0
6732,6,0.573
6734,4,0.499
6737,1,0.0
6738,2,0.185
6739,5,0.56
6743,6,0.641
6754,2,0.256
6755,3,0.373
6758,1,0.0
6766,2,0.221
6767,1,0.0
6770,4,0.176
6773,4,0.404
6774,10,0.667
6777,1,0.0
6778,6,0.64
6779,2,0.256
6788,9,0.61
6790,1,0.0
6792,1,0.0
6794,5,0.512
6797,1,0.0
6799,2,0.235
6800,2,0.185
6801,2,0.235
6802,6,0.64
6803,1,0.0
6812,3,0.384
6818,3,0.373
6820,1,0.0
6822,7,0.581
6824,0,0.0
6829,3,0.353
6838,1,0.0
6844,2,0.235
6852,2,0.235
6861,3,0.384
6862,8,0.707
6864,5,0.541
6876,3,0.313
6886,1,0.0
6887,4,0.492
6895,3,0.356
6900,1,0.0
6903,5,0.594
6905,3,0.384
6910,3,0.373
6914,2,0.235
6917,6,0.286
6922,1,0.0
6932,0,0.0
6938,1,0.0
6939,2,0.254
6940,3,0.353
6941,1,0.0
6943,0,0.0
6944,6,0.617
6945,1,0.0
6947,4,0.347
6956,1,0.0
6986,2,0.235
7009,7,0.592
7012,2,0.256
7015,1,0.0
7017,3,0.32
7024,1,0.0
7025,5,0.501
7027,1,0.0
7030,1,0.0
7033,0,0.0
7034,2,0.235
7035,2,0.256
7039,2,0.235
7041,5,0.19
7042,0,0.0
7043,0,0.0
7046,5,0.399
7051,1,0.0
7052,6,0.517
7054,8,0.615
7057,2,0.235
7058,4,0.343
7059,3,0.335
7064,5,0.559
7065,2,0.249
7067,1,0.0
7068,1,0.0
7069,8,0.512
7076,4,0.347
7077,2,0.103
7079,10,0.663
7080,8,0.721
7085,2,0.256
7093,7,0.677
7105,9,0.733
7108,4,0.427
7109,8,0.677
7113,4,0.492
7114,6,0.494
7122,3,0.32
7123,6,0.568
7132,3,0.39
7133,2,0.256
7138,1,0.0
7144,4,0.492
7145,4,0.492
7147,3,0.406
7151,3,0.406
7152,2,0.256
7153,2,0.256
7157,1,0.0
7159,2,0.235
7162,1,0.0
7163,1,0.0
7173,2,0.151
7180,1,0.0
7182,3,0.406
7186,1,0.0
7187,3,0.157
7189,3,0.402
7193,2,0.185
7195,2,0.235
7199,4,0.361
7205,1,0.0
7214,1,0.0
7216,9,0.522
7219,2,0.1
7227,11,0.727
7230,11,0.725
7231,0,0.0
7235,4,0.449
7236,6,0.618
7240,2,0.256
7242,4,0.457
7244,1,0.0
7245,3,0.252
7246,2,0.235
7251,3,0.384
7252,7,0.703
7256,3,0.332
7264,1,0.0
7269,0,0.0
7271,8,0.347
7273,2,0.1
7274,7,0.576
7275,4,0.451
7284,3,0.272
7285,3,0.406
7286,10,0.805
7289,1,0.0
7305,6,0.456
7311,1,0.0
7335,7,0.64
7339,3,0.384
7342,3,0.313
7343,1,0.0
7344,1,0.0
7350,3,0.406
7359,6,0.507
7360,3,0.222
7365,2,0.151
7369,6,0.589
7375,2,0.256
7625,4,0.472
7626,0,0.0
7646,5,0.571
7647,1,0.0
7654,3,0.384
7655,2,0.256
7656,3,0.398
7660,1,0.0
7666,1,0.0
7667,4,0.491
7668,1,0.0
7671,10,0.603
7672,5,0.552
7673,0,0.0
7674,2,0.235
7676,2,0.256
7677,3,0.39
7679,5,0.563
7680,3,0.367
7681,5,0.55
7682,4,0.492
7683,2,0.249
7684,3,0.384
7685,9,0.57
7695,1,0.0
7696,1,0.0
7703,3,0.373
7705,2,0.256
7706,4,0.428
7709,2,0.235
7710,4,0.28
7713,4,0.492
7715,9,0.529
7716,2,0.256
7717,3,0.384
7719,2,0.256
7722,6,0.522
7723,4,0.459
7724,2,0.185
7726,3,0.406
7728,1,0.0
7729,0,0.0
7731,2,0.235
7736,3,0.351
7737,2,0.256
7738,1,0.0
7739,2,0.256
7740,4,0.492
7744,1,0.0
7746,0,0.0
7750,1,0.0
7751,8,0.441
7754,2,0.256
7756,2,0.235
7759,0,0.0
7763,1,0.0
7766,4,0.445
7778,4,0.463
7779,1,0.0
7782,4,0.472
7783,3,0.384
7786,2,0.256
7805,2,0.166
7807,2,0.256
7808,2,0.256
7814,1,0.0
7820,3,0.296
7823,1,0.0
7830,11,0.625
7831,0,0.0
7832,7,0.626
7835,5,0.478
7836,6,0.525
7837,2,0.166
7838,2,0.185
7839,2,0.235
7840,6,0.584
7842,3,0.219
7843,1,0.0
7845,5,0.462
7847,3,0.351
7848,6,0.619
7849,1,0.0
7850,4,0.472
7851,2,0.256
7852,5,0.572
7856,6,0.522
7861,2,0.256
7863,2,0.235
7864,2,0.249
7865,1,0.0
7870,2,0.256
7871,4,0.395
7872,1,0.0
7875,0,0.0
7878,7,0.648
7879,2,0.256
7883,9,0.344
7884,1,0.0
7888,0,0.0
7889,1,0.0
7891,2,0.235
7897,5,0.368
7899,2,0.235
7902,1,0.0
7921,5,0.417
7927,3,0.384
7932,6,0.619
7934,0,0.0
7938,1,0.0
7941,9,0.413
7942,2,0.256
7944,1,0.0
7947,1,0.0
7951,3,0.406
7966,1,0.0
7968,1,0.0
7983,1,0.0
7984,7,0.373
7987,8,0.632
7988,2,0.256
7991,0,0.0
8002,4,0.499
8004,4,0.506
8005,8,0.545
8006,2,0.221
8007,1,0.0
8008,6,0.575
8009,2,0.235
8020,3,0.384
8029,10,0.568
8040,2,0.256
8044,1,0.0
8046,3,0.299
8048,1,0.0
8049,3,0.406
8051,4,0.412
8052,5,0.301
8065,2,0.256
8067,1,0.0
8069,2,0.256
8072,1,0.0
8074,2,0.256
8079,3,0.406
8081,6,0.562
8083,2,0.256
8084,0,0.0
8085,1,0.0
8088,6,0.513
8092,4,0.492
8094,2,0.256
8100,1,0.0
8101,2,0.256
8102,4,0.472
8105,2,0.256
8109,3,0.384
8115,2,0.235
8118,4,0.327
8127,7,0.32
8141,6,0.503
8142,9,0.706
8145,2,0.256
8146,4,0.492
8147,2,0.256
8151,4,0.365
8153,2,0.235
8154,1,0.0
8155,1,0.0
8156,1,0.0
8167,6,0.523
8169,7,0.57
8176,8,0.64
8177,1,0.0
8179,8,0.469
8187,4,0.488
8192,3,0.353
8193,9,0.581
8198,1,0.0
8199,3,0.198
8203,3,0.406
8205,1,0.0
8210,4,0.36
8220,1,0.0
8222,1,0.0
8225,2,0.221
8228,2,0.256
8229,6,0.585
8230,2,0.256
8231,4,0.454
8236,4,0.472
8239,4,0.449
8246,2,0.256
8247,6,0.528
8249,4,0.445
8252,1,0.0
8253,1,0.0
8259,2,0.256
8260,6,0.619
8262,3,0.272
8265,1,0.0
8268,0,0.0
8275,2,0.254
8276,1,0.0
8282,6,0.619
8285,3,0.272
8288,1,0.0
8291,3,0.195
8292,7,0.625
8295,9,0.771
8296,6,0.273
8297,0,0.0
8298,1,0.0
8308,2,0.256
8309,7,0.572
8323,2,0.256
8324,2,0.235
8330,4,0.389
8331,1,0.0
8335,3,0.406
8336,4,0.46
8337,1,0.0
8339,1,0.0
8358,1,0.0
8363,5,0.562
8367,8,0.577
8368,6,0.646
8369,3,0.272
8373,2,0.256
8374,1,0.0
8377,0,0.0
8378,4,0.491
8380,3,0.406
8383,6,0.527
8384,1,0.0
8391,4,0.491
8394,1,0.0
8406,1,0.0
8407,4,0.448
8408,7,0.627
8416,2,0.235
8423,5,0.576
8425,1,0.0
8426,6,0.606
8434,0,0.0
8439,3,0.371
8443,6,0.618
8444,9,0.555
8452,11,0.665
8457,5,0.512
8459,2,0.256
8462,6,0.637
8463,9,0.719
8464,5,0.494
8468,5,0.572
8471,8,0.689
8479,1,0.0
8509,3,0.296
8511,2,0.256
8512,3,0.373
8513,1,0.0
8514,9,0.633
8518,4,0.441
8519,7,0.575
8520,1,0.0
8521,3,0.353
8522,2,0.256
8523,4,0.441
8525,5,0.523
8526,4,0.492
8531,2,0.129
8536,4,0.338
8553,3,0.39
8556,4,0.492
8557,1,0.0
8558,1,0.0
8562,1,0.0
8565,1,0.0
8566,3,0.406
8570,3,0.384
8573,7,0.691
8574,4,0.506
8575,4,0.472
8577,2,0.256
8578,3,0.373
8587,1,0.0
8591,9,0.595
8602,2,0.256
8603,3,0.371
8605,4,0.317
8608,5,0.576
8609,3,0.332
8617,2,0.244
8618,1,0.0
8624,2,0.256
8625,1,0.0
8626,4,0.426
8627,1,0.0
8633,6,0.34
8635,3,0.384
8636,0,0.0
8637,2,0.235
8639,5,0.505
8640,7,0.608
8642,4,0.492
8643,7,0.655
8645,3,0.384
8647,5,0.552
8656,3,0.297
8658,7,0.425
8662,9,0.757
8668,8,0.709
8670,1,0.0
8673,1,0.0
8678,7,0.67
8679,1,0.0
8680,2,0.235
8681,2,0.151
8682,2,0.256
8691,0,0.0
8698,8,0.685
8702,5,0.357
8707,2,0.235
8709,1,0.0
8716,2,0.151
8718,0,0.0
8719,1,0.0
8725,3,0.406
8727,2,0.235
8729,3,0.32
8730,3,0.406
8731,5,0.546
8732,4,0.512
8733,1,0.0
8742,3,0.373
8744,1,0.0
8752,6,0.641
8755,4,0.491
8756,3,0.392
8759,3,0.39
8761,7,0.568
8779,2,0.256
8780,3,0.406
8789,4,0.491
8790,2,0.036
8802,3,0.406
8803,3,0.367
8806,3,0.4
8807,5,0.512
8817,7,0.266
8836,2,0.185
8837,2,0.036
8842,1,0.0
8854,1,0.0
8856,6,0.335
8857,5,0.368
8862,4,0.467
8863,0,0.0
8868,7,0.641
8869,2,0.185
8870,4,0.384
8871,3,0.272
8873,3,0.371
8875,2,0.208
8882,1,0.0
8883,5,0.575
8892,5,0.571
8893,5,0.563
8897,3,0.39
8898,3,0.351
8899,4,0.159
8901,5,0.575
8911,3,0.39
8925,2,0.256
8930,2,0.235
8932,1,0.0
8933,3,0.398
8935,5,0.538
8936,3,0.406
8937,9,0.562
8938,9,0.675
8941,1,0.0
8943,6,0.6
8947,9,0.659
8960,1,0.0
8965,1,0.0
8968,1,0.0
8980,1,0.0
8982,4,0.382
8983,5,0.531
8988,2,0.235
8990,6,0.602
8996,1,0.0
8998,3,0.353
9001,2,0.235
9004,1,0.0
9015,5,0.527
9018,2,0.256
9030,7,0.681
9031,6,0.449
9049,1,0.0
9052,6,0.527
9058,2,0.235
9065,1,0.0
9069,1,0.0
9070,2,0.256
9071,2,0.235
9090,7,0.553
9093,8,0.538
9111,2,0.256
9123,6,0.602
9138,3,0.384
9139,1,0.0
9153,1,0.0
9315,2,0.256
9323,1,0.0
9328,2,0.235
9332,9,0.418
9334,1,0.0
9363,4,0.37
9369,4,0.492
9377,6,0.578
9378,1,0.0
9422,1,0.0
9423,1,0.0
9428,2,0.235
9429,2,0.256
9438,5,0.336
9467,1,0.0
9468,5,0.562
9480,2,0.249
9481,5,0.416
9482,6,0.602
9486,3,0.384
9489,3,0.406
9499,5,0.144
9503,0,0.0
9504,1,0.0
9531,6,0.578
9536,7,0.318
9540,1,0.0
9542,3,0.392
9548,4,0.39
9549,0,0.0
9550,1,0.0
9553,6,0.618
9560,7,0.625
9561,3,0.313
9564,3,0.384
9571,2,0.256
9572,3,0.39
9576,5,0.544
9579,3,0.294
9580,2,0.256
9582,4,0.416
9586,5,0.578
9589,5,0.576
9590,1,0.0
9592,2,0.185
9594,4,0.506
9596,8,0.755
9603,1,0.0
9604,5,0.185
9606,3,0.351
9607,5,0.453
9608,2,0.256
9612,2,0.256
9613,5,0.55
9621,3,0.351
9622,4,0.492
9627,1,0.0
9635,2,0.256
9641,1,0.0
9671,5,0.576
9676,1,0.0
9689,3,0.384
9690,3,0.406
9691,5,0.57
9695,3,0.373
9696,2,0.256
9699,8,0.695
9700,2,0.235
9714,2,0.235
9724,6,0.626
9732,2,0.256
9733,4,0.469
9735,4,0.469
9738,10,0.601
9740,5,0.586
9747,3,0.318
9751,3,0.354
9754,3,0.304
9755,1,0.0
9758,2,0.235
9760,1,0.0
9762,6,0.36
9764,7,0.617
9766,3,0.299
9767,3,0.39
9771,6,0.576
9778,4,0.431
9779,1,0.0
9780,7,0.537
9786,4,0.215
9790,8,0.686
9792,5,0.422
9797,4,0.417
9799,3,0.127
9800,2,0.256
9806,0,0.0
9807,5,0.487
9810,6,0.632
9811,7,0.667
9812,5,0.554
9824,1,0.0
9825,4,0.492
9828,3,0.351
9830,1,0.0
9832,4,0.295
9833,3,0.39
9836,1,0.0
9848,8,0.634
9855,9,0.579
9857,1,0.0
9859,2,0.256
9862,6,0.394
9868,5,0.527
9869,5,0.556
9886,2,0.256
9901,0,0.0
9930,1,0.0
9932,3,0.406
9933,2,0.256
9960,1,0.0
9965,6,0.597
9970,5,0.545
9975,1,0.0
9976,3,0.373
9984,1,0.0
9992,1,0.0
10011,1,0.0
10019,2,0.235
10022,1,0.0
10025,6,0.594
10026,11,0.663
10028,11,0.663
10030,2,0.255
10035,6,0.579
10046,7,0.411
10061,7,0.33
10065,3,0.39
10072,6,0.617
10073,11,0.663
10087,1,0.0
10096,2,0.256
10100,5,0.463
10101,2,0.235
10102,2,0.256
10103,5,0.527
10106,2,0.256
10113,5,0.562
10115,6,0.626
10116,4,0.459
10123,1,0.0
10124,3,0.384
10138,5,0.513
10141,6,0.55
10142,7,0.502
10144,3,0.39
10152,7,0.317
10156,3,0.346
10159,1,0.0
10160,4,0.459
10161,2,0.208
10164,1,0.0
10174,3,0.384
10176,3,0.384
10178,3,0.384
10184,5,0.56
10187,2,0.235
10204,10,0.639
10212,1,0.0
10213,6,0.64
10217,10,0.526
10219,0,0.0
10220,1,0.0
10223,7,0.582
10239,1,0.0
10241,0,0.0
10243,1,0.0
10248,2,0.081
10249,2,0.235
10250,4,0.492
10258,6,0.656
10259,4,0.288
10262,1,0.0
10266,1,0.0
10275,1,0.0
10280,1,0.0
10284,5,0.576
10285,3,0.384
10286,6,0.466
10291,6,0.627
10294,1,0.0
10299,2,0.235
10302,5,0.562
10305,1,0.0
10306,3,0.351
10311,1,0.0
10332,4,0.278
10337,2,0.185
10339,6,0.376
10340,10,0.779
10341,3,0.384
10350,0,0.0
10352,2,0.221
10353,2,0.208
10361,6,0.591
10363,1,0.0
10366,1,0.0
10367,1,0.0
10375,6,0.37
10376,2,0.249
10378,5,0.576
10382,9,0.647
10388,0,0.0
10391,1,0.0
10397,8,0.458
10399,1,0.0
10402,1,0.0
10405,4,0.467
10409,1,0.0
10411,1,0.0
10414,10,0.574
10415,3,0.252
10421,2,0.256
10432,1,0.0
10433,1,0.0
10438,7,0.625
10444,7,0.463
10447,2,0.131
10448,4,0.304
10449,6,0.605
10466,7,0.538
10467,1,0.0
10469,4,0.473
10471,8,0.458
10474,7,0.662
10478,7,0.655
10483,3,0.141
10484,2,0.166
10487,3,0.39
10489,5,0.546
10490,8,0.493
10491,3,0.406
10495,1,0.0
10498,0,0.0
10505,1,0.0
10506,1,0.0
10508,3,0.384
10509,1,0.0
10510,2,0.256
10514,2,0.185
10515,2,0.208
10516,2,0.256
10518,1,0.0
10519,1,0.0
10521,4,0.491
10522,8,0.579
10525,1,0.0
10529,2,0.235
10533,1,0.0
10545,1,0.0
10546,3,0.302
10549,4,0.492
10553,4,0.512
10555,1,0.0
10556,3,0.39
10561,6,0.618
10562,5,0.406
10563,4,0.472
10564,1,0.0
10566,1,0.0
10568,1,0.0
10572,1,0.0
10573,8,0.499
10574,1,0.0
10580,1,0.0
10582,3,0.384
10592,5,0.293
10594,7,0.568
10596,2,0.256
10599,1,0.0
10602,2,0.235
10613,1,0.0
10619,1,0.0
10620,4,0.463
10625,1,0.0
10628,1,0.0
10660,2,0.235
10661,6,0.257
10667,2,0.256
10669,5,0.546
10675,4,0.512
10676,5,0.584
10679,3,0.39
10682,1,0.0
10689,7,0.691
10694,11,0.642
10695,4,0.418
10698,3,0.32
10713,3,0.384
10714,1,0.0
10722,3,0.384
10724,3,0.406
10727,3,0.351
10730,9,0.69
10735,1,0.0
10736,1,0.0
10737,3,0.198
10746,4,0.459
10753,2,0.256
10758,3,0.406
10760,1,0.0
10766,1,0.0
10772,6,0.443
10774,7,0.63
10775,2,0.256
10779,1,0.0
10780,6,0.566
10790,5,0.456
10792,2,0.254
10797,4,0.402
10799,4,0.492
10806,2,0.256
10812,2,0.256
10830,1,0.0
10831,3,0.353
10833,1,0.0
10834,1,0.0
10842,4,0.392
10855,6,0.646
10857,0,0.0
10858,5,0.295
10861,7,0.653
10865,8,0.679
10869,1,0.0
10870,5,0.545
10871,1,0.0
10872,3,0.406
10873,5,0.385
10880,10,0.613
10884,5,0.541
10888,1,0.0
10890,5,0.478
10895,7,0.641
10900,5,0.527
10912,5,0.522
10924,5,0.56
10937,4,0.492
10939,4,0.512
10941,8,0.659
10942,0,0.0
10945,1,0.0
10947,1,0.0
10950,4,0.137
10952,0,0.0
10953,6,0.646
10954,7,0.239
10959,3,0.406
10962,5,0.542
10966,4,0.472
10967,2,0.235
10970,7,0.619
10976,7,0.646
10980,2,0.235
10981,9,0.41
10985,4,0.368
10986,6,0.418
10988,4,0.491
10989,3,0.384
10990,5,0.419
10992,3,0.309
10995,1,0.0
10997,2,0.249
10998,5,0.512
11016,3,0.351
11019,1,0.0
11022,5,0.478
11024,5,0.543
11027,5,0.399
11028,4,0.492
11032,1,0.0
11033,1,0.0
11038,6,0.617
11039,6,0.29
11041,7,0.592
11051,1,0.0
11056,5,0.553
11057,2,0.185
11082,1,0.0
11083,2,0.256
11086,5,0.567
11087,1,0.0
11089,3,0.28
11121,1,0.0
11126,1,0.0
11131,2,0.185
11137,2,0.256
11139,4,0.252
11140,5,0.543
11145,4,0.472
11159,3,0.171
11165,2,0.256
11166,2,0.129
11169,12,0.642
11173,2,0.235
11189,1,0.0
11205,3,0.39
11220,3,0.406
11227,2,0.208
11238,3,0.165
11244,10,0.59
11249,2,0.256
11253,1,0.0
11255,1,0.0
11257,2,0.235
11268,1,0.0
11277,3,0.318
11278,1,0.0
11283,2,0.235
11285,6,0.589
11294,1,0.0
11295,5,0.35
11296,4,0.472
11297,5,0.531
11299,2,0.185
11301,4,0.429
11302,5,0.553
11304,3,0.406
11311,7,0.667
11315,1,0.0
11316,3,0.406
11325,3,0.384
11336,1,0.0
11350,2,0.208
11359,2,0.235
11361,5,0.542
11363,3,0.4
11364,2,0.151
11371,1,0.0
11372,2,0.256
11373,2,0.235
11377,10,0.571
11383,1,0.0
11384,7,0.636
11389,3,0.335
11392,2,0.166
11394,4,0.512
11395,1,0.0
11396,1,0.0
11399,2,0.256
11405,2,0.256
11407,0,0.0
11408,4,0.321
11409,7,0.469
11412,1,0.0
11413,1,0.0
11414,6,0.625
11416,4,0.396
11417,1,0.0
11418,2,0.235
11420,2,0.185
11421,5,0.54
11423,11,0.775
11424,2,0.235
11430,5,0.527
11435,7,0.603
11437,1,0.0
11439,4,0.501
11440,3,0.378
11441,4,0.402
11442,3,0.209
11449,2,0.185
11461,4,0.34
11464,3,0.384
11465,1,0.0
11466,4,0.492
11470,2,0.256
11474,2,0.151
11475,1,0.0
11477,5,0.546
11481,2,0.185
11492,0,0.0
11494,2,0.1
11504,5,0.326
11516,1,0.0
11520,4,0.432
11524,5,0.454
11527,2,0.208
11532,0,0.0
11534,5,0.275
11538,1,0.0
11541,2,0.256
11543,3,0.384
11550,2,0.256
11563,5,0.543
11566,2,0.09
11568,2,0.235
11575,2,0.235
11579,2,0.235
11580,3,0.384
11581,3,0.39
11593,7,0.509
11594,8,0.724
11611,1,0.0
11613,2,0.159
11615,5,0.542
11619,1,0.0
11622,7,0.693
11623,1,0.0
11630,2,0.178
11646,1,0.0
11660,2,0.235
11667,3,0.388
11672,7,0.324
11675,1,0.0
11676,3,0.272
11681,1,0.0
11683,1,0.0
11693,6,0.618
11696,1,0.0
11698,3,0.39
11699,2,0.235
11700,7,0.505
11703,2,0.185
11707,4,0.227
11708,9,0.318
11711,5,0.543
11712,1,0.0
11716,4,0.37
11718,1,0.0
11720,3,0.222
11731,3,0.332
11739,7,0.329
11744,2,0.112
11746,3,0.384
11754,6,0.642
11758,7,0.432
11759,6,0.646
11765,4,0.472
11768,2,0.235
11769,3,0.28
11773,5,0.471
11774,7,0.389
11775,10,0.63
11778,2,0.151
11780,8,0.71
11785,2,0.129
11789,1,0.0
11790,4,0.277
11796,2,0.235
11799,1,0.0
11804,3,0.313
11808,2,0.208
11809,10,0.494
11813,5,0.572
11818,5,0.576
11819,1,0.0
11820,7,0.719
11831,1,0.0
11832,3,0.353
11835,7,0.571
11836,3,0.11
11838,4,0.448
11842,3,0.373
11844,2,0.256
11845,5,0.506
11846,2,0.151
11848,4,0.149
11851,0,0.0
11852,2,0.104
11854,6,0.593
11855,4,0.448
11856,3,0.406
11858,8,0.645
11859,8,0.482
11862,2,0.139
11867,4,0.459
11871,5,0.526
11872,2,0.235
11875,4,0.459
11877,5,0.543
11881,1,0.0
11882,2,0.256
11884,1,0.0
11886,10,0.59
11887,2,0.235
11891,2,0.12
11894,3,0.114
11902,4,0.281
11903,4,0.448
11909,8,0.504
11910,6,0.6
11912,1,0.0
11914,4,0.431
11915,1,0.0
11916,2,0.244
11925,3,0.384
11929,3,0.272
11930,3,0.26
11933,2,0.076
11935,2,0.221
11941,3,0.292
11944,2,0.208
11957,5,0.475
11958,5,0.552
11961,1,0.0
11962,5,0.368
11963,3,0.196
11973,1,0.0
11985,2,0.256
11989,4,0.414
11991,3,0.406
11995,4,0.496
11996,2,0.235
11999,3,0.294
12001,1,0.0
12002,6,0.408
12006,1,0.0
12014,3,0.384
12021,6,0.463
12023,4,0.445
12025,0,0.0
12033,10,0.67
12036,3,0.341
12040,3,0.351
12042,2,0.189
12048,3,0.406
12050,2,0.256
12058,2,0.256
12060,1,0.0
12068,5,0.554
12071,4,0.446
12073,6,0.626
12083,2,0.235
12084,0,0.0
12085,0,0.0
12086,4,0.426
12087,1,0.0
12090,1,0.0
12100,3,0.384
12101,2,0.256
12106,4,0.333
12107,1,0.0
12110,1,0.0
12111,3,0.351
12112,2,0.079
12116,3,0.328
12118,1,0.0
12124,2,0.159
12142,1,0.0
12151,1,0.0
12160,1,0.0
12161,4,0.499
12165,5,0.544
12171,1,0.0
12174,2,0.216
12176,6,0.536
12177,4,0.488
12178,6,0.613
12182,1,0.0
12185,1,0.0
12186,1,0.0
12189,2,0.139
12191,1,0.0
12197,2,0.252
12201,5,0.563
12202,7,0.614
12208,2,0.235
12210,2,0.249
12214,5,0.534
12223,3,0.272
12231,6,0.31
12239,4,0.472
12240,4,0.492
12241,3,0.384
12242,1,0.0
12250,10,0.509
12252,2,0.256
12253,2,0.256
12254,2,0.256
12256,5,0.562
12258,4,0.237
12261,1,0.0
12262,1,0.0
12264,7,0.431
12267,5,0.5
12280,5,0.478
12282,7,0.491
12286,2,0.208
12287,3,0.354
12290,2,0.235
12297,2,0.235
12302,3,0.406
12305,4,0.485
12306,1,0.0
12307,5,0.386
12308,1,0.0
12309,4,0.338
12310,3,0.353
12312,1,0.0
12313,5,0.572
12321,8,0.571
12322,5,0.545
12328,7,0.661
12334,7,0.7
12337,0,0.0
12338,3,0.406
12341,5,0.502
12346,7,0.664
12349,6,0.413
12350,2,0.235
12354,5,0.56
12355,6,0.576
12356,5,0.56
12360,6,0.641
12366,2,0.256
12371,1,0.0
12382,4,0.492
12386,3,0.384
12387,7,0.052
12399,3,0.254
12400,1,0.0
12402,2,0.256
12404,0,0.0
12407,2,0.208
12410,4,0.294
12416,6,0.506
12417,11,0.606
12418,8,0.733
12420,3,0.406
12421,3,0.39
12423,2,0.112
12424,3,0.406
12425,4,0.467
12428,1,0.0
12429,1,0.0
12436,6,0.52
12438,4,0.492
12446,1,0.0
12449,2,0.221
12451,5,0.469
12453,6,0.612
12460,2,0.235
12466,1,0.0
12470,6,0.42
12472,3,0.254
12478,1,0.0
12479,4,0.448
12483,1,0.0
12494,3,0.384
12495,0,0.0
12496,2,0.256
12502,2,0.159
12505,5,0.516
12521,1,0.0
12522,5,0.488
12523,2,0.256
12524,5,0.594
12526,6,0.609
12529,3,0.39
12531,0,0.0
12545,1,0.0
12551,6,0.492
12558,2,0.252
12564,1,0.0
12566,1,0.0
12571,4,0.488
12579,8,0.489
12580,1,0.0
12581,3,0.287
12582,1,0.0
12583,2,0.256
12584,2,0.235
12585,1,0.0
12587,5,0.56
12588,10,0.673
12589,5,0.528
12591,1,0.0
12592,0,0.0
12593,2,0.235
12602,8,0.588
12605,1,0.0
12606,2,0.129
12607,3,0.272
12609,5,0.456
12610,3,0.185
12611,6,0.309
12614,2,0.256
12615,5,0.416
12618,2,0.185
12629,1,0.0
12630,8,0.464
12632,3,0.373
12636,2,0.185
12638,1,0.0
12642,3,0.406
12645,5,0.527
12646,5,0.554
12652,9,0.624
12653,4,0.426
