revision,call,comment,refactoring,init,type,preprocessor,parameter,flow_control_stmt,access,cpp_feature,data_type,declaration,constructor,destructor,class,function
38214,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38273,1,8,3,0,0,8,2,2,0,0,0,3,0,0,0,4
38277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38280,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
38281,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
38283,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
38284,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
38285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38295,0,0,18,0,0,2,0,2,0,0,2,5,0,0,0,2
38296,0,1,1,0,0,5,4,2,0,0,0,3,0,0,0,3
38297,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,3
38299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38310,0,2,43,0,4,7,0,1,0,0,0,1,0,0,2,3
38311,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38313,0,4,24,0,0,14,0,0,0,0,0,0,0,0,0,1
38314,0,0,26,0,5,1,0,0,0,0,0,0,0,0,0,0
38316,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
38319,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
38320,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,2
38323,0,2,0,0,0,6,0,0,0,0,0,1,0,0,0,0
38326,8,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0
38327,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
38328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38330,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
38331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38335,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38336,8,45,349,2,20,203,99,70,0,0,0,48,0,0,0,3
38345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38346,0,3,8,0,0,0,0,0,0,0,3,0,0,0,0,1
38348,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,2
38351,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4
38352,1,6,0,0,0,0,27,6,0,0,0,5,0,0,0,0
38354,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38356,0,0,2,0,0,0,2,5,0,0,0,1,0,0,0,0
38357,0,8,52,0,0,0,0,2,0,0,0,2,0,0,0,0
38358,1,1,4,0,0,14,0,0,0,0,0,1,0,0,0,1
38359,4,8,69,1,0,9,8,10,0,0,0,18,0,0,0,3
38374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38377,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38387,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
38388,0,2,44,0,0,8,0,0,0,0,0,0,0,0,0,0
38390,1,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0
38393,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
38394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38397,0,4,18,0,0,3,0,1,0,2,0,0,0,0,0,0
38400,0,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0
38401,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0
38413,0,2,9,0,0,2,36,0,0,0,0,2,0,0,0,0
38417,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
38422,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,3
38423,0,3,4,0,0,0,5,3,0,0,0,0,0,0,0,0
38430,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
38435,1,1,0,0,0,39,0,0,0,0,0,1,0,0,0,0
38436,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
38438,0,2,0,4,0,4,2,2,0,0,0,2,0,0,0,0
38439,0,1,0,0,0,1,0,0,0,0,0,3,2,0,0,2
38441,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0
38444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38447,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
38452,0,4,14,0,0,3,6,0,0,0,0,0,0,0,0,2
38453,0,9,16,0,0,1,0,4,0,0,0,3,0,0,0,2
38454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38461,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,2
38463,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
38477,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1
38488,1,5,2,0,0,5,6,6,0,0,2,5,0,0,0,9
38489,2,109,43,0,0,4,10,0,0,0,0,3,0,0,0,0
38492,0,26,276,0,0,13,17,3,0,0,0,7,0,0,0,3
38493,8,5,114,2,1,15,6,8,0,0,0,36,0,0,0,6
38497,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
38500,0,1,4,2,0,4,5,2,0,0,0,1,0,0,0,0
38504,0,26,14,0,0,6,8,4,0,0,0,0,0,0,0,3
38508,0,1,8,0,0,4,8,1,0,0,0,2,0,0,0,0
38512,0,0,1,0,0,0,4,4,0,1,1,1,0,0,0,0
38514,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
38515,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
38525,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
38531,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
38532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
38533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38541,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
38549,3,5,4,1,0,4,0,7,0,0,0,4,0,0,0,2
38558,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
38560,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
38562,24,5,50,0,0,10,0,6,0,0,1,0,0,0,0,1
38563,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0
38567,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
38568,2,41,116,0,3,6,20,5,0,0,7,7,0,0,0,2
38577,6,0,28,0,0,36,0,0,0,0,0,0,0,0,0,0
38581,0,4,78,0,0,56,6,0,0,0,0,3,0,0,0,1
38583,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0
38585,0,0,30,0,0,4,1,0,0,0,0,2,0,0,0,0
38586,0,2,11,0,0,1,1,1,0,0,1,1,0,0,0,2
38589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38592,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
38594,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
38595,0,0,32,0,0,4,0,0,0,0,0,0,0,0,0,2
38596,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
38597,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0
38603,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,2
38604,16,25,252,6,14,17,39,43,0,0,1,33,0,0,0,6
38606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38611,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3
38619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38620,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
38621,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38627,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
38628,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38630,3,1,34,0,0,0,12,0,0,0,0,0,0,0,0,3
38633,0,4,13,0,0,2,0,1,0,0,1,3,0,0,0,7
38634,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38638,0,0,0,0,0,0,34,0,0,0,0,1,0,0,0,0
38641,0,6,6,0,1,5,2,8,0,0,0,2,0,0,0,2
38642,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
38645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38646,2,3,9,1,0,0,8,6,0,0,0,1,0,0,0,0
38647,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38650,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
38651,1,3,6,0,0,5,2,0,0,0,0,3,0,0,0,9
38653,5,0,12,0,0,0,3,0,0,0,0,1,0,0,0,0
38655,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38656,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
38659,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38660,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,1
38663,0,0,0,0,0,2,5,0,0,0,0,1,0,1,1,2
38665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38668,1,0,10,0,0,0,6,0,0,0,0,1,0,0,0,1
38669,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,2
38671,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38672,4,3,70,0,0,5,6,3,0,0,0,6,0,1,0,1
38677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38679,0,3,1,0,0,6,1,1,0,0,0,3,0,2,1,2
38681,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0,3
38682,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38684,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1
38685,0,0,2,0,0,5,2,0,0,0,0,2,0,0,0,2
38686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38688,0,2,0,0,0,8,0,0,1,0,1,1,0,0,0,3
38689,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
38698,1,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0
38700,0,2,1,0,0,2,95,0,0,0,0,8,0,0,0,0
38706,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
38707,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
38708,0,1,0,0,0,0,0,4,0,0,0,0,2,0,0,2
38715,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0
38716,16,1,26,0,0,2,0,6,0,0,0,0,0,0,0,0
38717,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38726,0,5,0,0,0,2,0,4,0,0,0,2,0,0,0,0
38727,0,3,8,0,0,20,0,4,0,0,1,1,0,0,0,1
38730,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38740,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
38744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38745,0,1,0,0,0,1,0,3,0,0,0,3,0,0,0,0
38747,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
38754,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,2
38755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38759,0,0,16,0,0,0,8,6,0,1,0,4,0,0,0,0
38760,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
38776,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38781,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
38782,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
38785,0,3,2,0,1,0,0,4,0,0,0,3,0,0,1,0
38788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
38789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
38790,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
38791,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2
38802,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
38803,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
38805,0,13,0,0,0,7,5,2,0,0,1,9,0,0,0,5
38806,1,0,1,0,0,0,0,4,0,0,0,3,0,0,0,0
38807,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
38816,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
38818,0,2,4,0,0,5,3,0,0,0,2,7,0,2,0,2
38819,1,3,1,0,0,3,0,1,0,0,0,3,0,0,0,1
38825,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2
38826,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38828,0,11,4,0,0,1,0,1,0,0,0,8,0,0,0,0
38833,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
38838,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1
38841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38842,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38843,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38846,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
38847,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,2
38849,2,11,44,5,1,29,18,8,0,0,2,16,0,0,3,8
38850,0,3,8,0,0,5,10,4,0,0,0,4,0,0,2,1
38851,0,2,55,1,0,49,0,2,0,0,2,14,1,1,2,3
38860,0,1,1,0,0,9,3,0,0,0,0,1,0,0,0,2
38861,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0
38862,0,0,4,0,0,1,0,6,0,0,0,0,0,0,0,0
38863,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0
38867,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1
38868,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0
38869,2,189,0,0,0,7,0,2,0,0,0,5,0,0,0,2
38870,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0
38871,0,3,18,0,0,7,12,7,0,0,0,5,0,0,0,3
38885,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
38887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
38900,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
38904,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
38908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
38922,0,1,2,0,0,626,0,0,0,0,0,0,0,0,0,0
38925,0,4,6,0,0,7,0,0,0,0,0,0,0,0,0,0
38926,0,4,6,0,0,11,0,0,0,0,0,0,0,0,0,0
38927,0,5,10,0,0,4,6,12,0,0,0,6,0,0,0,3
38930,0,2,26,0,0,1,0,0,0,0,0,1,0,0,0,0
38942,1,6,5,0,0,22,0,0,2,0,3,4,0,0,0,3
38944,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
38945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38949,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38950,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
38951,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0
38955,0,0,8,0,0,362,0,0,0,0,0,0,0,0,0,0
38956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38958,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
38960,0,0,8,0,0,0,0,1,0,0,0,2,0,0,0,0
38962,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38966,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
38981,0,2,8,0,0,0,6,2,0,0,0,0,0,0,0,0
38986,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
38994,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
39005,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
39006,0,1,4,0,0,0,4,0,0,0,0,0,0,0,0,2
39007,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0
39013,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
39014,0,2,24,0,0,6,0,7,0,0,0,3,0,0,0,1
39016,1,1,0,0,0,0,0,2,0,0,0,5,0,0,0,0
39017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39018,1,2,10,0,0,1,4,1,0,0,0,0,0,0,0,0
39019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39021,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39022,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
39026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39028,0,1,4,0,0,4,2,0,0,0,0,0,0,0,0,1
39034,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
39045,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0
39046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39049,0,1,10,0,0,4,1,2,0,0,0,3,0,0,0,0
39053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39061,0,7,0,0,0,2,0,3,0,0,1,2,0,0,0,4
39063,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0
39069,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
39090,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39099,5,2,6,0,0,94,0,0,0,0,0,1,0,0,1,1
39100,6,10,132,2,2,15,5,1,0,0,1,35,0,0,0,10
39101,6,5,59,1,0,0,4,7,0,0,0,39,0,0,0,9
39102,2,0,8,0,0,0,4,0,0,0,0,1,0,2,3,2
39118,0,3,2,0,1,0,0,5,0,0,0,3,0,0,1,0
39119,0,1,4,0,0,1,0,0,0,0,0,0,1,1,1,1
39120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39133,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
39136,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
39144,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39166,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
39169,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39175,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1
39177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39191,2,7,50,0,0,1,12,1,0,0,1,2,0,0,0,4
39196,0,3,4,0,0,0,2,1,0,0,0,3,0,0,0,0
39203,0,7,0,0,0,2,3,2,0,0,0,1,0,0,0,2
39206,1,4,4,0,0,2,5,0,0,0,0,1,0,0,0,2
39209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39210,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
39211,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,2
39217,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0
39231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
39232,1,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0
39239,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
39241,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
39248,0,4,28,0,0,4,0,4,0,0,1,1,0,0,0,7
39251,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
39255,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1
39257,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,1
39261,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2
39262,0,1,4,0,0,0,0,0,0,1,0,2,0,0,0,2
39263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39264,2,0,3,0,0,0,4,0,0,0,1,0,0,0,0,2
39265,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0
39266,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
39270,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
39273,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4
39278,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1
39279,0,0,2,0,0,0,12,6,0,0,0,1,0,0,0,0
39280,0,0,16,0,0,0,8,6,0,1,0,4,0,0,0,0
39281,1,0,10,0,0,0,6,0,0,0,0,1,0,0,0,1
39282,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
39283,6,0,42,0,0,9,6,0,0,0,0,2,0,1,0,1
39284,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
39287,1,5,6,0,0,3,0,0,0,0,0,4,0,0,0,1
39293,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
39300,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
39301,7,0,45,4,0,0,3,0,0,0,0,1,0,0,0,0
39303,1,3,43,0,2,4,4,13,0,1,3,2,0,0,0,5
39306,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
39307,1,5,17,0,0,0,2,0,0,0,0,1,0,0,0,0
39311,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3
39312,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,1
39316,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,2
39321,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
39322,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39329,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
39333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39337,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
39338,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0
39339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39341,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
39348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39352,1,0,39,0,0,0,0,2,0,0,0,0,0,0,0,0
39366,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
39368,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2
39376,2,1,4,0,0,6,12,1,0,0,0,2,0,0,0,1
39377,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
39378,0,0,0,0,0,1,2,1,0,0,0,3,2,0,0,3
39381,0,3,2,0,0,1,2,2,0,0,0,2,0,0,0,0
39385,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
39388,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
39402,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
39404,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,3
39405,0,2,0,0,0,3,15,3,0,0,0,5,0,0,0,2
39406,1,9,31,0,0,4,4,11,0,0,0,3,0,0,0,4
39409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
39411,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
39417,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
39421,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39425,6,12,14,0,0,4,2,5,0,0,0,11,0,0,0,3
39430,0,1,6,0,0,3,0,0,0,0,0,1,0,0,0,1
39433,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
39441,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7
39442,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39446,1,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0
39447,1,1,10,0,0,4,2,2,0,0,1,4,0,0,0,1
39448,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
39450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39451,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4
39457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39459,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39465,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
39467,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39468,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0
39471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
39487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39488,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,1
39491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39496,2,6,4,1,0,1,4,0,0,0,0,2,0,0,0,1
39498,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,2
39499,1,2,2,0,0,1,2,0,0,0,1,4,0,0,1,6
39501,1,2,0,0,0,0,3,1,0,0,0,1,0,0,0,0
39503,1,3,143,1,10,8,30,14,0,0,0,16,0,0,0,1
39506,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
39507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39509,0,1,4,0,0,11,0,4,0,0,0,5,0,0,0,2
39511,0,5,36,0,2,32,31,1,0,0,0,3,0,0,0,3
39513,0,4,22,0,0,4,2,5,0,0,0,2,0,0,0,3
39515,0,2148,72,0,8,9,9,2,0,0,0,7,0,0,0,1
39517,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0
39523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39529,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
39530,1,2,3,0,0,2,0,1,0,0,0,2,0,0,0,2
39534,1,1,17,0,0,15,0,0,0,0,1,0,0,0,0,0
39541,0,1,0,0,1,1,2,0,2,0,0,2,0,0,0,3
39542,0,2,2,0,0,1,1,0,0,0,0,1,0,0,0,3
39552,0,1,5,0,1,0,4,1,0,0,0,2,0,2,0,1
39557,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
39558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39559,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
39562,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39572,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,2
39576,4,1,20,0,0,0,0,1,0,0,0,0,0,0,0,0
39578,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0
39583,1,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0
39584,0,2,2,0,0,1,0,4,0,0,1,3,0,0,0,0
39585,0,4,8,0,0,1,3,0,0,0,0,2,0,0,0,5
39586,0,2,10,0,0,4,2,3,0,0,0,3,0,0,0,1
39587,0,0,444,0,0,5,0,0,0,0,0,0,0,0,0,0
39588,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
39590,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39592,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0
39593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39600,2,4,46,0,8,2,1,2,0,0,0,2,0,0,0,1
39601,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
39603,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
39604,0,0,4,0,0,0,15,5,0,0,0,30,0,0,0,3
39607,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
39611,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4
39614,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
